2617	pg_operator	r	pg_catalog	15	oprjoin	24	-1	t
2618	pg_rewrite	r	pg_catalog	1	oid	26	-1	t
2618	pg_rewrite	r	pg_catalog	2	rulename	19	-1	t
2618	pg_rewrite	r	pg_catalog	3	ev_class	26	-1	t
2618	pg_rewrite	r	pg_catalog	4	ev_type	18	-1	t
2618	pg_rewrite	r	pg_catalog	5	ev_enabled	18	-1	t
2618	pg_rewrite	r	pg_catalog	6	is_instead	16	-1	t
2618	pg_rewrite	r	pg_catalog	7	ev_qual	194	-1	t
2618	pg_rewrite	r	pg_catalog	8	ev_action	194	-1	t
2619	pg_statistic	r	pg_catalog	1	starelid	26	-1	t
2619	pg_statistic	r	pg_catalog	2	staattnum	21	-1	t
2619	pg_statistic	r	pg_catalog	3	stainherit	16	-1	t
2619	pg_statistic	r	pg_catalog	4	stanullfrac	700	-1	t
2619	pg_statistic	r	pg_catalog	5	stawidth	23	-1	t
2619	pg_statistic	r	pg_catalog	6	stadistinct	700	-1	t
2619	pg_statistic	r	pg_catalog	7	stakind1	21	-1	t
2619	pg_statistic	r	pg_catalog	8	stakind2	21	-1	t
2619	pg_statistic	r	pg_catalog	9	stakind3	21	-1	t
2619	pg_statistic	r	pg_catalog	10	stakind4	21	-1	t
2619	pg_statistic	r	pg_catalog	11	stakind5	21	-1	t
2619	pg_statistic	r	pg_catalog	12	staop1	26	-1	t
2619	pg_statistic	r	pg_catalog	13	staop2	26	-1	t
2619	pg_statistic	r	pg_catalog	14	staop3	26	-1	t
2619	pg_statistic	r	pg_catalog	15	staop4	26	-1	t
2619	pg_statistic	r	pg_catalog	16	staop5	26	-1	t
2619	pg_statistic	r	pg_catalog	17	stacoll1	26	-1	t
2619	pg_statistic	r	pg_catalog	18	stacoll2	26	-1	t
2619	pg_statistic	r	pg_catalog	19	stacoll3	26	-1	t
2619	pg_statistic	r	pg_catalog	20	stacoll4	26	-1	t
2619	pg_statistic	r	pg_catalog	21	stacoll5	26	-1	t
2619	pg_statistic	r	pg_catalog	22	stanumbers1	1021	-1	f
2619	pg_statistic	r	pg_catalog	23	stanumbers2	1021	-1	f
2619	pg_statistic	r	pg_catalog	24	stanumbers3	1021	-1	f
2619	pg_statistic	r	pg_catalog	25	stanumbers4	1021	-1	f
2619	pg_statistic	r	pg_catalog	26	stanumbers5	1021	-1	f
2619	pg_statistic	r	pg_catalog	27	stavalues1	2277	-1	f
2619	pg_statistic	r	pg_catalog	28	stavalues2	2277	-1	f
