480	int4	f	23	f	0	1	0	t	i	20				pg_catalog
481	int8	f	20	f	0	1	0	t	i	23				pg_catalog
482	float8	f	701	f	0	1	0	t	i	20				pg_catalog
483	int8	f	20	f	0	1	0	t	i	701				pg_catalog
515	array_larger	f	2277	f	0	2	0	t	i	2277 2277				pg_catalog
516	array_smaller	f	2277	f	0	2	0	t	i	2277 2277				pg_catalog
598	abbrev	f	25	f	0	1	0	t	i	869				pg_catalog
599	abbrev	f	25	f	0	1	0	t	i	650				pg_catalog
605	set_masklen	f	869	f	0	2	0	t	i	869 23				pg_catalog
619	oidvectorne	f	16	f	0	2	0	t	i	30 30				pg_catalog
626	hash_array	f	23	f	0	1	0	t	i	2277				pg_catalog
635	set_masklen	f	650	f	0	2	0	t	i	650 23				pg_catalog
636	pg_indexam_has_property	f	16	f	0	2	0	t	s	26 25				pg_catalog
637	pg_index_has_property	f	16	f	0	2	0	t	s	2205 25				pg_catalog
638	pg_index_column_has_property	f	16	f	0	3	0	t	s	2205 23 25				pg_catalog
652	float4	f	700	f	0	1	0	t	i	20				pg_catalog
653	int8	f	20	f	0	1	0	t	i	700				pg_catalog
655	namelt	f	16	f	0	2	0	t	i	19 19				pg_catalog
656	namele	f	16	f	0	2	0	t	i	19 19				pg_catalog
657	namegt	f	16	f	0	2	0	t	i	19 19				pg_catalog
658	namege	f	16	f	0	2	0	t	i	19 19				pg_catalog
659	namene	f	16	f	0	2	0	t	i	19 19				pg_catalog
668	bpchar	f	1042	f	0	3	0	t	i	1042 23 16				pg_catalog
669	varchar	f	1043	f	0	3	0	t	i	1043 23 16				pg_catalog
676	pg_indexam_progress_phasename	f	25	f	0	2	0	t	i	26 20				pg_catalog
677	oidvectorlt	f	16	f	0	2	0	t	i	30 30				pg_catalog
678	oidvectorle	f	16	f	0	2	0	t	i	30 30				pg_catalog
679	oidvectoreq	f	16	f	0	2	0	t	i	30 30				pg_catalog
680	oidvectorge	f	16	f	0	2	0	t	i	30 30				pg_catalog
681	oidvectorgt	f	16	f	0	2	0	t	i	30 30				pg_catalog
683	network	f	650	f	0	1	0	t	i	869				pg_catalog
696	netmask	f	869	f	0	1	0	t	i	869				pg_catalog
697	masklen	f	23	f	0	1	0	t	i	869				pg_catalog
698	broadcast	f	869	f	0	1	0	t	i	869				pg_catalog
699	host	f	25	f	0	1	0	t	i	869				pg_catalog
702	dist_lp	f	701	f	0	2	0	t	i	628 600				pg_catalog
704	dist_ls	f	701	f	0	2	0	t	i	628 601				pg_catalog
710	getpgusername	f	19	f	0	0	0	t	s					pg_catalog
711	family	f	23	f	0	1	0	t	i	869				pg_catalog
714	int2	f	21	f	0	1	0	t	i	20				pg_catalog
715	lo_create	f	26	f	0	1	0	t	v	26				pg_catalog
716	oidlt	f	16	f	0	2	0	t	i	26 26				pg_catalog
717	oidle	f	16	f	0	2	0	t	i	26 26				pg_catalog
720	octet_length	f	23	f	0	1	0	t	i	17				pg_catalog
721	get_byte	f	23	f	0	2	0	t	i	17 23				pg_catalog
722	set_byte	f	17	f	0	3	0	t	i	17 23 23				pg_catalog
723	get_bit	f	23	f	0	2	0	t	i	17 20				pg_catalog
724	set_bit	f	17	f	0	3	0	t	i	17 20 23				pg_catalog
